document,section,item,source_file,locator,value_raw,value_printed,source_sha256,source_commit
MS_report,5.4 Operating characteristics: AUC0-inf,"extrapolation effect (rule B minus AUC0-last + Cmax) range, points",results/oc/g2_decomposition.csv,region=='boundary' & contrast=='extrap' :: est,-1.47; 12.81,-1.47 to 12.81,b186d66c6b4bed945c9b62af04fa1fb552aba6a8698826487870ba58e6118806,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Operating characteristics: AUC0-inf,"selection effect (rule B minus rule A, criteria (ii)) range, points",results/oc/g2_decomposition.csv,region=='boundary' & contrast=='sel_ii' :: est,-21.94;   2.65,-21.94 to 2.65,b186d66c6b4bed945c9b62af04fa1fb552aba6a8698826487870ba58e6118806,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Power,"power at true ratio 0.95 or 1.05, P2",results/oc/power.csv,range over 11 rows [model=='k2016' & config=='P2' & abs(target-0.95)<1e-9 | model=='k2016' & config=='P2' & abs(target-1.05)<1e-9] :: pass_pct,52.40; 97.25,52.4 to 97.3,d764a878d136add693dba8b8849b09502c2d047349ff3d6c5b41f807ac5cb188,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Power,"power at true ratio 0.95 or 1.05, P2",results/oc/power.csv,range over 11 rows [model=='k2020' & config=='P2' & abs(target-0.95)<1e-9 | model=='k2020' & config=='P2' & abs(target-1.05)<1e-9] :: pass_pct,33.95; 94.80,34.0 to 94.8,d764a878d136add693dba8b8849b09502c2d047349ff3d6c5b41f807ac5cb188,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Power,"true Cmax ratio in the lowest-power scenario (ka increased, 1.05)",results/oc/power.csv,"config=='P2' & target in (0.95, 1.05) :: cmax_ratio of the minimum pass_pct per model",1.1868009360223; 1.2139493066922,1.19 to 1.21,d764a878d136add693dba8b8849b09502c2d047349ff3d6c5b41f807ac5cb188,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Power,configuration comparison,results/oc/config_comparison.csv,whole table,,(table),3663628a0c885abcc30e0e372774576b32dd958fc49aa5c8395ad045bd702a4e,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Power,"added protection of AUC0-last + AUC0-inf (A) + Cmax at the boundaries, points",results/oc/config_comparison.csv,region=='boundary' :: range(P2_minus_F3A),0.00; 4.23,0.00 to 4.23,3663628a0c885abcc30e0e372774576b32dd958fc49aa5c8395ad045bd702a4e,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.4 Power,"added failure inside the limits, points",results/oc/config_comparison.csv,region=='inside' :: range(P2_minus_F3A),0.0; 20.5,0.00 to 20.50,3663628a0c885abcc30e0e372774576b32dd958fc49aa5c8395ad045bd702a4e,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.5 Random product space,Table 5-8 random product space,results/oc/random_space_risks.csv,whole table,,(table),9728778fb4558c941ac2258fd9deab7bba4c5c72a445e77bbee98f5f1cf0f7c4,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_base.csv,whole table,,(table),bb5709b29d60a28b0000e996758cf03adbad65869efe5c1b5a409f05aff0e0ea,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_struct2020.csv,whole table,,(table),70bc8a9b917c13c9bc847019895ddbb39edfcdd0a79c123d1f7466d18ba8234d,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_vmax080_both.csv,whole table,,(table),1ea1561a2930c1fa299e83a9c2d9c7cf506a1db065e95060788c03353b9f122f,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_vmax125_both.csv,whole table,,(table),ff11721af23123896deb73b20101dc59c768197864079dae7dcecc256e0e77c0,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_iiv150.csv,whole table,,(table),6d91ebc8a51f4951e907ab51997b31e5af957897e74c480d401495713eea7278,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_resid12.csv,whole table,,(table),e9fd1a739836a17ecae667fb06e4aaaeb9717e5b943800c0d999669097c4c956,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_weight_alt.csv,whole table,,(table),d5facab06f5f4d048933d8a1610dbf399f97a65d483d09d73c0921605f6c8df6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,Table 5-9 schedule decision,results/trials/schedule_decision_ada10.csv,whole table,,(table),49b65851cc067540f6edc1e6cab9d3af0bc314ecac7594363ab57150a680b31c,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"schedule/variant cells where the rule recommends added samples (20,000 subjects, 500 trials)",results/trials/schedule_decision_base.csv,sum(recommend) over trials/schedule_decision_<variant>.csv,1,1,bb5709b29d60a28b0000e996758cf03adbad65869efe5c1b5a409f05aff0e0ea,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"criterion (d) at 200,000 subjects",results/individual200k/criterion_d_200k_base.csv,whole table,,(table),ae9015b82606edeab44b551b30b253bc060edd5d5fcd2a4f923548bcc9fe6e32,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"criterion (d) at 200,000 subjects",results/individual200k/criterion_d_200k_struct2020.csv,whole table,,(table),f601efcc96f1954c114480fc57501e4411e809d9381cbd5bf0969cff99b55827,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"criterion (d) at 200,000 subjects",results/individual200k/criterion_d_200k_vmax080_both.csv,whole table,,(table),fdedd0ac8373a2bebffc12896073e05d5c4926bce66c385376a5341f916f00fd,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"largest relative decrease of the mean AUC0-last CI width with added samples (%), all variants",results/trials/schedule_decision_base.csv,schedule in D1..D4 over trials/schedule_decision_<variant>.csv :: 100 * max(a_mean_width_rel_decrease),0.370468609872598,0.37,bb5709b29d60a28b0000e996758cf03adbad65869efe5c1b5a409f05aff0e0ea,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,decision_rule.ci_width_mean_rel_decrease_min,config/trial_design.yaml,decision_rule.ci_width_mean_rel_decrease_min,0.02,0.02,ff6424d371b8f6a6c9bfef3035cf242fa4c9c5c92819cfd699f0c467e8f605db,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"CI width decrease when Day 50 is removed (%), range over variants",results/trials/schedule_decision_base.csv,schedule=='Bminus' :: 100 * a_mean_width_rel_decrease,0.237950236814211; 1.018815474502900,0.24 to 1.02,bb5709b29d60a28b0000e996758cf03adbad65869efe5c1b5a409f05aff0e0ea,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,"ratio of the share with extrapolation above 20% when Day 50 is removed, range",results/trials/schedule_decision_base.csv,schedule=='Bminus' :: d_extrap20_ratio,1.04267729089112; 2.45398049692947,1.04 to 2.45,bb5709b29d60a28b0000e996758cf03adbad65869efe5c1b5a409f05aff0e0ea,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,added-sampling cells where reliability under set (ii) falls,results/reliability/reliability_paired_vs_B0.csv,schedule in D1..D4 :: sum(gain_ii_pp < 0),26; 32,26 of 32,25c664d815ff40194ca4fb53984e0c166bbf23a169e9c0533214cfb3d9385ecc,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.7 Sampling schedule,D3 reliability change,results/reliability/reliability_paired_vs_B0.csv,whole table,,(table),25c664d815ff40194ca4fb53984e0c166bbf23a169e9c0533214cfb3d9385ecc,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.8 Body weight,weight bands,results/weight_generalization/weight_bands_B0_abcd.csv,whole table,,(table),174016980930c8de881dfd7b854cd8860925cab129cc7d35710e7efa9ba9fa91,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.8 Body weight,largest coverage below 80% across weight bands (%),results/weight_generalization/weight_bands_B0_abcd.csv,model=='a' :: max(coverage_lt80_pct),0.01,0.01,174016980930c8de881dfd7b854cd8860925cab129cc7d35710e7efa9ba9fa91,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.8 Body weight,true extrapolation median range across weight bands,results/weight_generalization/weight_bands_B0_abcd.csv,model=='a' :: range(extrap_true_median),0.506073583814232; 1.404325582919150,0.51 to 1.40,174016980930c8de881dfd7b854cd8860925cab129cc7d35710e7efa9ba9fa91,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,5.8 Body weight,n_per_arm,config/trial_design.yaml,n_per_arm,117,117,ff6424d371b8f6a6c9bfef3035cf242fa4c9c5c92819cfd699f0c467e8f605db,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix A,parameter provenance table,regulatory/tables/parameter_provenance.csv,whole table (generated from config/params_*.yaml),,(table),05632c6dea489dbb601957a57a7c42f426b7ef40e29a14f4173759ccab55aafb,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,Table E-2 reproducibility items,results/repro/repro_github_items.csv,whole table,,(table),8788cdc6279948e3e51c60761f9bc5c7db231b6a5e66281d037372f1c3ec6e43,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,Table E-2 reproducibility items,results/repro/repro_check.csv,whole table,,(table),09f90e12ab0208459c5a462b2a052ae96a481edc26a3200663ce644db4275711,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,GitHub reproducibility run: run_number,results/repro/repro_github_run.csv,field=='run_number',1,1,87d06a118444f04f1d94b011a90f54e403b98259a0883eb81ca4c9c112ebb05c,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,GitHub reproducibility run: commit,results/repro/repro_github_run.csv,field=='commit',52f525b00184bc6a7253c7039d01ad2163899d9b,52f525b00184bc6a7253c7039d01ad2163899d9b,87d06a118444f04f1d94b011a90f54e403b98259a0883eb81ca4c9c112ebb05c,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,GitHub reproducibility run: runner,results/repro/repro_github_run.csv,field=='runner',"ubuntu-24.04 (Ubuntu 24.04.5 LTS), GitHub-hosted","ubuntu-24.04 (Ubuntu 24.04.5 LTS), GitHub-hosted",87d06a118444f04f1d94b011a90f54e403b98259a0883eb81ca4c9c112ebb05c,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,GitHub reproducibility run: r_version,results/repro/repro_github_run.csv,field=='r_version',R version 4.3.3 (2024-02-29),R version 4.3.3 (2024-02-29),87d06a118444f04f1d94b011a90f54e403b98259a0883eb81ca4c9c112ebb05c,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix E,GitHub reproducibility run: rxode2_version,results/repro/repro_github_run.csv,field=='rxode2_version',5.1.7,5.1.7,87d06a118444f04f1d94b011a90f54e403b98259a0883eb81ca4c9c112ebb05c,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix F,Table F-1,results/oc/boundary_type1.csv,whole table,,(table),98f4c693f928877060487a0b868df137f06419780be5945a0efdf5da34322b12,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
MS_report,Appendix F,Table F-1,results/oc/g2_rules_flags.csv,whole table,,(table),315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/p2_interpretation.csv,"model=='k2016' & config=='P2' & model=='k2016' & scenario=='V2_up_080' :: pass_pct [lo, hi]",3.97000000000000; 3.60465114473627; 4.37069974526822,3.97% (95% CI 3.60 to 4.37),bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/p2_interpretation.csv,"model=='k2020' & config=='P2' & model=='k2020' & scenario=='V2_up_080' :: pass_pct [lo, hi]",5.18000000000000; 4.88136778412433; 5.49584632794489,5.18% (95% CI 4.88 to 5.50),bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/p2_interpretation.csv,count of rows [config=='P2' & class=='conservative'],15,15,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/p2_interpretation.csv,count of rows [config=='P2' & class=='nominal'],1,1,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/p2_interpretation.csv,count of rows [config=='P2' & class=='exceeding'],0,0,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,multiplier,results/oc/p2_interpretation.csv,model=='k2020' & scenario=='V2_up_080' & config=='P2' :: multiplier,2.27730854120339,2.28,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,multiplier,results/oc/p2_interpretation.csv,model=='k2016' & scenario=='V2_up_080' & config=='P2' :: multiplier,3.21003979693093,3.21,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct_prereg,results/oc/p2_interpretation.csv,"model=='k2020' & scenario=='V2_up_080' & config=='P2' :: pass_pct_prereg [lo_prereg, hi_prereg]",5.32000000000000; 4.89702817745753; 5.77728591694613,5.32% (95% CI 4.90 to 5.78),bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,bias_pct,results/oc/p2_interpretation.csv,model=='k2020' & scenario=='V2_up_080' & config=='P2' :: bias_pct,0.412047245024261,0.41,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Aii' & gt5_point==TRUE],12,12,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Aii' & gt5_lower==TRUE],12,12,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/g2_rules_flags.csv,"region=='boundary' & config=='G2_Aii' & model=='k2020' & scenario=='Vmax_down_125' :: pass_pct [lo, hi]",27.6000000000000; 26.7325907809694; 28.4846123460370,27.60% (95% CI 26.73 to 28.48),315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Ai' & gt5_point==TRUE],8,8,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Ai' & gt5_lower==TRUE],8,8,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/g2_rules_flags.csv,"region=='boundary' & config=='G2_Ai' & model=='k2016' & scenario=='Vmax_up_080' :: pass_pct [lo, hi]",19.9100000000000; 19.1389599810810; 20.7041490408663,19.91% (95% CI 19.14 to 20.70),315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_B' & gt5_point==TRUE],8,8,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_B' & gt5_lower==TRUE],6,6,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/g2_rules_flags.csv,"region=='boundary' & config=='G2_B' & model=='k2016' & scenario=='Vmax_up_080' :: pass_pct [lo, hi]",15.0600000000000; 14.3724252150584; 15.7744085910845,15.06% (95% CI 14.37 to 15.77),315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Cii' & gt5_point==TRUE],1,1,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Cii' & gt5_lower==TRUE],0,0,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/g2_rules_flags.csv,"region=='boundary' & config=='G2_Cii' & model=='k2020' & scenario=='V2_up_080' :: pass_pct [lo, hi]",5.00500000000000; 4.71135239078929; 5.31592893389957,5.01% (95% CI 4.71 to 5.32),315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Ci' & gt5_point==TRUE],0,0,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/g2_rules_flags.csv,count of rows [region=='boundary' & config=='G2_Ci' & gt5_lower==TRUE],0,0,315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/g2_rules_flags.csv,"region=='boundary' & config=='G2_Ci' & model=='k2020' & scenario=='V2_up_080' :: pass_pct [lo, hi]",4.62500000000000; 4.34253528496361; 4.92489198712789,4.63% (95% CI 4.34 to 4.92),315f676f4f188231888ef499414b01c03e0a448a1f8886af5b24d1a50fbdfdd6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/power.csv,"model=='k2016' & scenario=='S00' & config=='P2' :: pass_pct [lo, hi]",99.5500000000000; 99.3984428906251; 99.6635028708408,99.6% (95% CI 99.4 to 99.7),d764a878d136add693dba8b8849b09502c2d047349ff3d6c5b41f807ac5cb188,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pass_pct,results/oc/power.csv,"model=='k2020' & scenario=='S00' & config=='P2' :: pass_pct [lo, hi]",99.0000000000000; 98.7853017744885; 99.1770663851852,99.0% (95% CI 98.8 to 99.2),d764a878d136add693dba8b8849b09502c2d047349ff3d6c5b41f807ac5cb188,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,true AUC0-inf ratio range over Km x0.01 to x100,results/oc/inversion_all.csv,"mechanism=='Km' :: end_auc_ratio, auc_ratio",0.998949506997432; 1.058748397272760,0.999 to 1.059,7b0f06ec39b8c6d76e4b02d5301502fb01167a0cb730bc1e5fea08e64726541f,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,largest absolute AUC0-last bias at the boundaries (%),results/oc/p2_interpretation.csv,config=='P2' :: max(abs(bias_pct_AUClast)),1.50200578479555,1.5,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,count,results/oc/p2_interpretation.csv,count of rows [config=='P2' & bias_dir=='away_from_1'],15,15,bfb15a8048bc18c4cb772c585852ef473170164dabb05192927bc8222cb73933,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,weight bands,results/weight_generalization/weight_bands_B0_abcd.csv,whole table,,(table),174016980930c8de881dfd7b854cd8860925cab129cc7d35710e7efa9ba9fa91,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,extrap_true_median,results/rationale/pillar1_coverage_B0.csv,model=='k2016' & group=='all' :: extrap_true_median,0.652050053461906,0.65,f5bd530b5e2198d6fc9ae9dcf29e9fda50cb699af423210a732c31d1ccf6cbb6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,extrap_true_p95,results/rationale/pillar1_coverage_B0.csv,model=='k2016' & group=='all' :: extrap_true_p95,3.6326565403682,3.63,f5bd530b5e2198d6fc9ae9dcf29e9fda50cb699af423210a732c31d1ccf6cbb6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,extrap_nca_median,results/rationale/pillar1_coverage_B0.csv,model=='k2016' & group=='all' :: extrap_nca_median,2.74409890951039,2.7,f5bd530b5e2198d6fc9ae9dcf29e9fda50cb699af423210a732c31d1ccf6cbb6,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,reliable_i_pct,results/reliability/reliability_two_flag_sets_summary.csv,variant=='base' :: reliable_i_pct,86.565,86.6,7db4ea795f34f68f0d1a06469b5b810b25cc110a1bca6b68ae147af1d29cc920,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,lloq_studyday_median,results/cliff/cliff_summary.csv,model=='k2016' & weight=='base' :: lloq_studyday_median,38.4647596937202,38.5,f853aba868c8cd024ca3a2c4a971159d7aece8f76fb8f2156c300c88e0dfd115,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,lloq_studyday_median,results/cliff/cliff_summary.csv,model=='k2020' & weight=='base' :: lloq_studyday_median,40.7685378859273,40.8,f853aba868c8cd024ca3a2c4a971159d7aece8f76fb8f2156c300c88e0dfd115,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,lloq_after_day58_pct,results/cliff/cliff_summary.csv,model=='k2016' & weight=='base' :: lloq_after_day58_pct,2.47,2.5,f853aba868c8cd024ca3a2c4a971159d7aece8f76fb8f2156c300c88e0dfd115,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,lloq_after_day58_pct,results/cliff/cliff_summary.csv,model=='k2020' & weight=='base' :: lloq_after_day58_pct,4.595,4.6,f853aba868c8cd024ca3a2c4a971159d7aece8f76fb8f2156c300c88e0dfd115,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,len1_median,results/cliff/cliff_summary.csv,model=='k2016' & weight=='base' :: len1_median,1.3815220572994,1.38,f853aba868c8cd024ca3a2c4a971159d7aece8f76fb8f2156c300c88e0dfd115,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,pct_ge3,results/cliff/cliff_points.csv,model=='k2016' & weight=='base' & timing=='nominal' & definition_day==1 & schedule=='daily_29_57' :: pct_ge3,0,0.0,0d0ea5c5b1e2ada1b9ff68be6415c912fec7ea8806f75a2d201b46932359fead,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,AUClast_ratio,results/step1/step1b_quant_gate.csv,range over 5 rows [gate_role=='gate'] :: AUClast_ratio,0.938864110808444; 1.068312835545530,0.94 to 1.07,8f846e1fd1160532af6b26f020969bb945f0903e3ba7549c0bb5fd2a50117bb5,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,Cmax_ratio,results/step1/step1b_quant_gate.csv,range over 5 rows [gate_role=='gate'] :: Cmax_ratio,1.07915142574032; 1.26972180725227,1.08 to 1.27,8f846e1fd1160532af6b26f020969bb945f0903e3ba7549c0bb5fd2a50117bb5,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,AUClast_logcv,results/fallback/sample_size_logsd.csv,"startsWith(variant, 'base') :: AUClast_logcv",40.2983880005355,40,684e4f6414e7ece0d8f6da94c7542a1fc900e0de98cc6bf920f9ed22fe239189,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,AUClast_logcv,results/fallback/sample_size_logsd.csv,"startsWith(variant, 'struct2020') :: AUClast_logcv",42.7759962247525,43,684e4f6414e7ece0d8f6da94c7542a1fc900e0de98cc6bf920f9ed22fe239189,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,AUClast_logcv,results/fallback/sample_size_logsd.csv,"startsWith(variant, 'Syneos') :: AUClast_logcv",43,43,684e4f6414e7ece0d8f6da94c7542a1fc900e0de98cc6bf920f9ed22fe239189,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,AUClast_logcv,results/fallback/sample_size_logsd.csv,"startsWith(variant, 'Cohen') :: AUClast_logcv",52.0937886501735,52,684e4f6414e7ece0d8f6da94c7542a1fc900e0de98cc6bf920f9ed22fe239189,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,n_per_arm,config/trial_design.yaml,n_per_arm,117,117,ff6424d371b8f6a6c9bfef3035cf242fa4c9c5c92819cfd699f0c467e8f605db,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,prereg_commit,results/oc/prereg.csv,TRUE :: prereg_commit,779e06840e35ada5e3dbdadf6b0554078b7cd2b9,779e06840e35ada5e3dbdadf6b0554078b7cd2b9,46f9df5b7464021107467510d826a837861468efe5f5639edd542d0863247f2a,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,extrap_true_median,results/individual/individual_ada10_by_subgroup.csv,ada==1 & schedule=='B0' :: extrap_true_median,0.646535026740025,0.65,3dd5ce9b6a31bbb41910b9453f8392a1fd3af70dc157752f1ebffad77e9bbc76,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,extrap_true_median,results/individual/individual_ada10_by_subgroup.csv,ada==0 & schedule=='B0' :: extrap_true_median,0.675646374124039,0.68,3dd5ce9b6a31bbb41910b9453f8392a1fd3af70dc157752f1ebffad77e9bbc76,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
FDA_questions,facts,tlast_median,results/individual/individual_ada10_by_subgroup.csv,ada==1 & schedule=='B0' :: tlast_median,28.3593958341517,28.4,3dd5ce9b6a31bbb41910b9453f8392a1fd3af70dc157752f1ebffad77e9bbc76,ed9e8ba4f2961b345d77f0dd32788d740cbd2763
